Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Days,50_MA,200_MA,Daily Change
1997-06-04 04:00:00+00:00,0.0739580020308494,0.0744789987802505,0.0697920024394989,0.0708329975605011,61608000,0.0,0.0,20,,,-0.0031250044703483026
1997-06-05 04:00:00+00:00,0.0708329975605011,0.0770829990506172,0.0687500014901161,0.0770829990506172,113448000,0.0,0.0,21,,,0.0062500014901161055
1997-06-06 04:00:00+00:00,0.0757810026407241,0.0854170024394989,0.0755209997296333,0.0828130021691322,156144000,0.0,0.0,22,,,0.007031999528408106
1997-06-09 04:00:00+00:00,0.0828130021691322,0.0854170024394989,0.0828130021691322,0.0843750014901161,47040000,0.0,0.0,25,,,0.0015619993209839006
1997-06-10 04:00:00+00:00,0.0854170024394989,0.0854170024394989,0.0765630006790161,0.0791670009493827,109176000,0.0,0.0,26,,,-0.006250001490116203
1997-06-11 04:00:00+00:00,0.0796879976987838,0.0802080035209655,0.0765630006790161,0.0770829990506172,23760000,0.0,0.0,27,,,-0.002604998648166601
1997-06-12 04:00:00+00:00,0.0791670009493827,0.0822919979691505,0.0776040032505989,0.0802080035209655,32640000,0.0,0.0,28,,,0.001041002571582808
1997-06-13 04:00:00+00:00,0.0812499970197677,0.0812499970197677,0.0791670009493827,0.0791670009493827,13872000,0.0,0.0,29,,,-0.002082996070385007
1997-06-16 04:00:00+00:00,0.0802080035209655,0.0802080035209655,0.078125,0.078645996749401,18264000,0.0,0.0,32,,,-0.0015620067715645114
1997-06-17 04:00:00+00:00,0.0799480006098747,0.0799480006098747,0.0747400000691413,0.0752599984407424,94128000,0.0,0.0,33,,,-0.004688002169132302
1997-06-18 04:00:00+00:00,0.0760419964790344,0.0768230035901069,0.0750000029802322,0.0755209997296333,49296000,0.0,0.0,34,,,-0.0005209967494010925
1997-06-19 04:00:00+00:00,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,20064000,0.0,0.0,35,,,0.0
1997-06-20 04:00:00+00:00,0.0765630006790161,0.0776040032505989,0.0750000029802322,0.0763019993901252,67752000,0.0,0.0,36,,,-0.00026100128889089413
1997-06-23 04:00:00+00:00,0.0770829990506172,0.0770829990506172,0.0739580020308494,0.0750000029802322,20952000,0.0,0.0,39,,,-0.002082996070385007
1997-06-24 04:00:00+00:00,0.0752599984407424,0.0763019993901252,0.0739580020308494,0.0755209997296333,15024000,0.0,0.0,40,,,0.000261001288890908
1997-06-25 04:00:00+00:00,0.0763019993901252,0.0763019993901252,0.0744789987802505,0.0755209997296333,42120000,0.0,0.0,41,,,-0.0007809996604919017
1997-06-26 04:00:00+00:00,0.0760419964790344,0.0760419964790344,0.0752599984407424,0.0755209997296333,63792000,0.0,0.0,42,,,-0.0005209967494010925
1997-06-27 04:00:00+00:00,0.0757810026407241,0.0757810026407241,0.0739580020308494,0.0744789987802505,23760000,0.0,0.0,43,,,-0.001302003860473605
1997-06-30 04:00:00+00:00,0.0755209997296333,0.0799480006098747,0.0739580020308494,0.0770829990506172,54936000,0.0,0.0,46,,,0.0015619993209839006
1997-07-01 04:00:00+00:00,0.0770829990506172,0.0770829990506172,0.0755209997296333,0.0757810026407241,25848000,0.0,0.0,47,,,-0.0013019964098931053
1997-07-02 04:00:00+00:00,0.0757810026407241,0.0796879976987838,0.0755209997296333,0.079426996409893,77640000,0.0,0.0,48,,,0.0036459937691688954
1997-07-03 04:00:00+00:00,0.0799480006098747,0.0958330035209655,0.0796879976987838,0.0955730006098747,251544000,0.0,0.0,49,,,0.015625
1997-07-07 04:00:00+00:00,0.0916669964790344,0.1010420024394989,0.0916669964790344,0.1000000014901161,161064000,0.0,0.0,53,,,0.00833300501108171
1997-07-08 04:00:00+00:00,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.1151039972901344,310344000,0.0,0.0,54,,,0.013020999729633304
1997-07-09 04:00:00+00:00,0.1151039972901344,0.1192710027098655,0.1135419979691505,0.1161459982395172,165240000,0.0,0.0,55,,,0.0010420009493827959
1997-07-10 04:00:00+00:00,0.1166670024394989,0.1286460012197494,0.1166670024394989,0.1281249970197677,181032000,0.0,0.0,56,,,0.011457994580268804
1997-07-11 04:00:00+00:00,0.1260419934988021,0.1260419934988021,0.1104170009493827,0.1145830005407333,210624000,0.0,0.0,57,,,-0.011458992958068806
1997-07-14 04:00:00+00:00,0.1161459982395172,0.1166670024394989,0.1057289987802505,0.1067709997296333,92088000,0.0,0.0,60,,,-0.009374998509883894
1997-07-15 04:00:00+00:00,0.1067709997296333,0.1239579990506172,0.1067709997296333,0.1218750029802322,185496000,0.0,0.0,61,,,0.015104003250598894
1997-07-16 04:00:00+00:00,0.1223959997296333,0.1247399970889091,0.1151039972901344,0.1166670024394989,60480000,0.0,0.0,62,,,-0.005728997290134402
1997-07-17 04:00:00+00:00,0.1171879991889,0.1171879991889,0.1078130006790161,0.1109379976987838,63384000,0.0,0.0,63,,,-0.006250001490116189
1997-07-18 04:00:00+00:00,0.109375,0.1109379976987838,0.1078130006790161,0.1078130006790161,15600000,0.0,0.0,64,,,-0.0015619993209839006
1997-07-21 04:00:00+00:00,0.1088540032505989,0.109895996749401,0.1072919964790344,0.1091149970889091,11496000,0.0,0.0,67,,,0.00026099383831020007
1997-07-22 04:00:00+00:00,0.1083329990506172,0.109375,0.1031249985098838,0.1067709997296333,31272000,0.0,0.0,68,,,-0.0015619993209839006
1997-07-23 04:00:00+00:00,0.109375,0.1166670024394989,0.1088540032505989,0.1145830005407333,65184000,0.0,0.0,69,,,0.005208000540733296
1997-07-24 04:00:00+00:00,0.1151039972901344,0.1156250014901161,0.1109379976987838,0.1130210012197494,24336000,0.0,0.0,70,,,-0.002082996070385007
1997-07-25 04:00:00+00:00,0.1109379976987838,0.1124999970197677,0.1109379976987838,0.1114580035209655,12408000,0.0,0.0,71,0.08864066019654271,,0.0005200058221817017
1997-07-28 04:00:00+00:00,0.1114580035209655,0.1197919994592666,0.1109379976987838,0.1161459982395172,51480000,0.0,0.0,74,0.08900524020195004,,0.004687994718551691
1997-07-29 04:00:00+00:00,0.1182290017604827,0.125,0.1166670024394989,0.1239579990506172,96288000,0.0,0.0,75,0.08975524023175235,,0.005728997290134499
1997-07-30 04:00:00+00:00,0.125,0.1252599954605102,0.1213539987802505,0.1223959997296333,50352000,0.0,0.0,76,0.09049482017755504,,-0.0026040002703666965
1997-07-31 04:00:00+00:00,0.1218750029802322,0.1218750029802322,0.1166670024394989,0.1197919994592666,29088000,0.0,0.0,77,0.09125524014234539,,-0.002083003520965604
1997-08-01 04:00:00+00:00,0.1171879991889,0.1208330020308494,0.1124999970197677,0.1208330020308494,71760000,0.0,0.0,78,0.0922448201477527,,0.0036450028419494074
1997-08-04 04:00:00+00:00,0.1187499985098838,0.1205729991197586,0.1151039972901344,0.1156250014901161,53424000,0.0,0.0,81,0.09316148012876506,,-0.003124997019767692
1997-08-05 04:00:00+00:00,0.1166670024394989,0.1166670024394989,0.1072919964790344,0.1104170009493827,60648000,0.0,0.0,82,0.09386982008814806,,-0.006250001490116203
1997-08-06 04:00:00+00:00,0.1104170009493827,0.1156250014901161,0.109375,0.1124999970197677,24864000,0.0,0.0,83,0.09453648000955577,,0.002082996070385007
1997-08-07 04:00:00+00:00,0.1124999970197677,0.1130210012197494,0.1062500029802322,0.1088540032505989,40680000,0.0,0.0,84,0.09518230006098742,,-0.003645993769168812
1997-08-08 04:00:00+00:00,0.1083329990506172,0.1151039972901344,0.1052080020308494,0.1145830005407333,44232000,0.0,0.0,85,0.09596876010298723,,0.006250001490116092
1997-08-11 04:00:00+00:00,0.1145830005407333,0.1166670024394989,0.1124999970197677,0.116406001150608,24792000,0.0,0.0,88,0.09679688006639477,,0.0018230006098746976
1997-08-12 04:00:00+00:00,0.1140630021691322,0.1151039972901344,0.109895996749401,0.109895996749401,11424000,0.0,0.0,89,0.09748438000679012,,-0.0041670054197312095
1997-08-13 04:00:00+00:00,0.1114580035209655,0.1114580035209655,0.1083329990506172,0.109895996749401,11808000,0.0,0.0,90,0.09820313990116115,,-0.0015620067715645114
1997-08-14 04:00:00+00:00,0.1088540032505989,0.1124999970197677,0.1059900000691413,0.1078130006790161,20832000,0.0,0.0,91,0.09894273996353146,,-0.0010410025715827942
1997-08-15 04:00:00+00:00,0.1067709997296333,0.1078130006790161,0.0968749970197677,0.1057289987802505,31944000,0.0,0.0,92,0.09951565995812413,,-0.0010420009493828097
1997-08-18 04:00:00+00:00,0.1026040017604827,0.1026040017604827,0.0984380021691322,0.1020829975605011,35688000,0.0,0.0,95,0.0999010598659515,,-0.0005210041999816062
1997-08-19 04:00:00+00:00,0.1046880036592483,0.1104170009493827,0.1026040017604827,0.1083329990506172,20064000,0.0,0.0,96,0.10038021981716153,,0.0036449953913689076
1997-08-20 04:00:00+00:00,0.109375,0.109375,0.1036460027098655,0.1083329990506172,19992000,0.0,0.0,97,0.1009635397791862,,-0.0010420009493827959
1997-08-21 04:00:00+00:00,0.1067709997296333,0.108594000339508,0.1036460027098655,0.1057289987802505,12480000,0.0,0.0,98,0.10153645977377888,,-0.0010420009493828097
1997-08-22 04:00:00+00:00,0.1052080020308494,0.1062500029802322,0.1046880036592483,0.1062500029802322,14256000,0.0,0.0,99,0.10205729976296421,,0.0010420009493827959
1997-08-25 04:00:00+00:00,0.1052080020308494,0.1130210012197494,0.1052080020308494,0.1109379976987838,22536000,0.0,0.0,102,0.10269271969795224,,0.005729995667934404
1997-08-26 04:00:00+00:00,0.1119790002703666,0.1177079975605011,0.1114580035209655,0.1171879991889,51480000,0.0,0.0,103,0.1034635597467422,,0.005208998918533395
1997-08-27 04:00:00+00:00,0.1153649985790252,0.1161459982395172,0.1124999970197677,0.1158849969506263,27840000,0.0,0.0,104,0.10427605971693989,,0.0005199983716011047
1997-08-28 04:00:00+00:00,0.1151039972901344,0.1197919994592666,0.1140630021691322,0.1187499985098838,22944000,0.0,0.0,105,0.10514063969254489,,0.003646001219749395
1997-08-29 04:00:00+00:00,0.1182290017604827,0.1187499985098838,0.1161459982395172,0.1169269979000091,14448000,0.0,0.0,106,0.1059687596559524,,-0.001302003860473605
1997-09-02 04:00:00+00:00,0.1171879991889,0.1187499985098838,0.1166670024394989,0.1177079975605011,14640000,0.0,0.0,110,0.10679687961935992,,0.0005199983716011047
1997-09-03 04:00:00+00:00,0.1171879991889,0.1208330020308494,0.1156250014901161,0.1166670024394989,39288000,0.0,0.0,111,0.10763021960854526,,-0.0005209967494010925
1997-09-04 04:00:00+00:00,0.1182290017604827,0.127603992819786,0.1171879991889,0.127603992819786,66960000,0.0,0.0,112,0.1086718794703483,,0.009374991059303284
1997-09-05 04:00:00+00:00,0.1291670054197311,0.1333329975605011,0.1229169964790344,0.125,38160000,0.0,0.0,113,0.10966145947575563,,-0.004167005419731112
1997-09-08 04:00:00+00:00,0.1265629976987838,0.1510419994592666,0.125,0.1500000059604644,112968000,0.0,0.0,116,0.11115103960037226,,0.023437008261680603
1997-09-09 04:00:00+00:00,0.1570309996604919,0.1692710071802139,0.1513019949197769,0.161979004740715,179424000,0.0,0.0,117,0.11290103971958157,,0.004948005080223111
1997-09-10 04:00:00+00:00,0.1656250059604644,0.1664060056209564,0.15625,0.1651040017604828,77328000,0.0,0.0,118,0.11466145977377888,,-0.0005210041999816062
1997-09-11 04:00:00+00:00,0.1666669994592666,0.1666669994592666,0.1520829945802688,0.1578129976987838,85248000,0.0,0.0,119,0.11630209967494007,,-0.008854001760482816
1997-09-12 04:00:00+00:00,0.1593749970197677,0.1848960071802139,0.1578129976987838,0.1843750029802322,66672000,0.0,0.0,120,0.11840105980634685,,0.025000005960464505
1997-09-15 04:00:00+00:00,0.1833329945802688,0.1838539987802505,0.1526039987802505,0.1546880006790161,111672000,0.0,0.0,123,0.11958335980772969,,-0.02864499390125269
1997-09-16 04:00:00+00:00,0.15625,0.1770830005407333,0.1559900045394897,0.1677079945802688,128640000,0.0,0.0,124,0.12093751966953274,,0.011457994580268804
1997-09-17 04:00:00+00:00,0.1729169934988021,0.1749999970197677,0.1666669994592666,0.1703130006790161,52152000,0.0,0.0,125,0.12204169973731037,,-0.0026039928197859885
1997-09-18 04:00:00+00:00,0.171875,0.1734379976987838,0.1640630066394806,0.1645829975605011,42576000,0.0,0.0,126,0.12301043972373005,,-0.007292002439498901
1997-09-19 04:00:00+00:00,0.1690099984407425,0.2041669934988021,0.1687500029802322,0.1973959952592849,178584000,0.0,0.0,127,0.12439585968852039,,0.028385996818542397
1997-09-22 04:00:00+00:00,0.2000000029802322,0.2338539958000183,0.1973959952592849,0.2249999940395355,338760000,0.0,0.0,130,0.12660419955849644,,0.024999991059303284
1997-09-23 04:00:00+00:00,0.224479004740715,0.2322919964790344,0.2197919934988021,0.2312500029802322,153648000,0.0,0.0,131,0.12909377962350843,,0.006770998239517212
1997-09-24 04:00:00+00:00,0.2322919964790344,0.2406249940395355,0.2145829945802688,0.21875,164016000,0.0,0.0,132,0.13103127956390379,,-0.013541996479034396
1997-09-25 04:00:00+00:00,0.2171880006790161,0.2177080065011978,0.2026039958000183,0.2039059996604919,99360000,0.0,0.0,133,0.13277605950832364,,-0.013282001018524225
1997-09-26 04:00:00+00:00,0.2036460041999817,0.2130209952592849,0.2026039958000183,0.2083330005407333,54624000,0.0,0.0,134,0.13472395956516262,,0.00468699634075162
1997-09-29 04:00:00+00:00,0.2072920054197311,0.2093749940395355,0.1979169994592666,0.2020830065011978,47424000,0.0,0.0,137,0.13660935968160626,,-0.005208998918533325
1997-09-30 04:00:00+00:00,0.2000000029802322,0.2174479961395263,0.190103992819786,0.2169270068407058,105096000,0.0,0.0,138,0.1387655998766422,,0.016927003860473577
1997-10-01 04:00:00+00:00,0.2218749970197677,0.2249999940395355,0.1968750059604644,0.2010419964790344,99984000,0.0,0.0,139,0.14065101981163022,,-0.02083300054073331
1997-10-02 04:00:00+00:00,0.2020830065011978,0.208854004740715,0.1994789987802505,0.2005210071802139,37536000,0.0,0.0,140,0.14236977994441982,,-0.0015619993209838867
1997-10-03 04:00:00+00:00,0.2041669934988021,0.2062499970197677,0.1989579945802688,0.2007810026407241,23280000,0.0,0.0,141,0.1441249799728393,,-0.003385990858078003
1997-10-06 04:00:00+00:00,0.2000000029802322,0.2062499970197677,0.1971350014209747,0.2062499970197677,40560000,0.0,0.0,144,0.14602081984281534,,0.006249994039535495
1997-10-07 04:00:00+00:00,0.2041669934988021,0.2093749940395355,0.2020830065011978,0.2028650045394897,34848000,0.0,0.0,145,0.1477551999688148,,-0.0013019889593124112
1997-10-08 04:00:00+00:00,0.2072920054197311,0.2083330005407333,0.1992190033197403,0.2002599984407425,56136000,0.0,0.0,146,0.1492812399566173,,-0.00703200697898862
1997-10-09 04:00:00+00:00,0.2000000029802322,0.2010419964790344,0.1869789958000183,0.1875,79008000,0.0,0.0,147,0.15058331996202465,,-0.012500002980232211
1997-10-10 04:00:00+00:00,0.1864580065011978,0.203125,0.1833329945802688,0.1950519979000091,75744000,0.0,0.0,148,0.1520885199308395,,0.008593991398811313
1997-10-13 04:00:00+00:00,0.1963540017604828,0.2020830065011978,0.1963540017604828,0.2000000029802322,16296000,0.0,0.0,151,0.15367185994982716,,0.003646001219749423
1997-10-14 04:00:00+00:00,0.203125,0.2052080035209655,0.1916670054197311,0.1989579945802688,30936000,0.0,0.0,152,0.15533851981163022,,-0.004167005419731196
1997-10-15 04:00:00+00:00,0.1984380036592483,0.1984380036592483,0.1885419934988021,0.1960940062999725,47112000,0.0,0.0,153,0.15705205991864202,,-0.00234399735927579
1997-10-16 04:00:00+00:00,0.1989579945802688,0.1989579945802688,0.1802079975605011,0.1812500059604644,69624000,0.0,0.0,154,0.15842706009745594,,-0.01770798861980441
1997-10-17 04:00:00+00:00,0.1807290017604828,0.1828130036592483,0.1760420054197311,0.1812500059604644,50688000,0.0,0.0,155,0.15987498015165325,,0.0005210041999816062
1997-10-20 04:00:00+00:00,0.1838539987802505,0.1937499940395355,0.1833329945802688,0.1911460012197494,98256000,0.0,0.0,158,0.16140624016523358,,0.007292002439498901
1997-10-21 04:00:00+00:00,0.1979169994592666,0.2218749970197677,0.1927080005407333,0.221353992819786,241920000,0.0,0.0,159,0.16350519999861712,,0.02343699336051938
1997-10-22 04:00:00+00:00,0.2208330035209655,0.2309899926185608,0.21875,0.2260420024394989,104160000,0.0,0.0,160,0.1658281201124191,,0.0052089989185334085
1997-10-23 04:00:00+00:00,0.2114579975605011,0.2281250059604644,0.2093749940395355,0.2249999940395355,113136000,0.0,0.0,161,0.16813020005822177,,0.013541996479034396
1997-10-24 04:00:00+00:00,0.2374999970197677,0.2531250119209289,0.2270829975605011,0.2513020038604736,189840000,0.0,0.0,162,0.17099998012185094,,0.013802006840705872
1997-10-27 05:00:00+00:00,0.240104004740715,0.2505210041999817,0.2114579975605011,0.2135419994592666,121824000,0.0,0.0,165,0.17315624013543127,,-0.026562005281448392
1997-10-28 05:00:00+00:00,0.1958329975605011,0.25,0.1937499940395355,0.2473960071802139,234384000,0.0,0.0,166,0.1760625003278255,,0.0515630096197128
1997-10-29 05:00:00+00:00,0.2572920024394989,0.2750000059604645,0.25,0.2695310115814209,142536000,0.0,0.0,167,0.17928646057844158,,0.012239009141921997
1997-10-30 05:00:00+00:00,0.2604170143604278,0.2677080035209656,0.2520830035209656,0.2562499940395355,95400000,0.0,0.0,168,0.18224480047821995,,-0.0041670203208922785
1997-10-31 05:00:00+00:00,0.2682290077209472,0.2729170024394989,0.2484380006790161,0.2541669905185699,100536000,0.0,0.0,169,0.18521356031298633,,-0.01406201720237732
1997-11-03 05:00:00+00:00,0.2609379887580871,0.2609379887580871,0.2473960071802139,0.2536459863185882,39984000,0.0,0.0,172,0.18816147997975347,,-0.007292002439498901
1997-11-04 05:00:00+00:00,0.25,0.2526040077209472,0.2411459982395172,0.2479169964790344,47304000,0.0,0.0,173,0.19090105995535847,,-0.002083003520965604
1997-11-05 05:00:00+00:00,0.2489580065011978,0.2559899985790252,0.2437500059604644,0.2437500059604644,61872000,0.0,0.0,174,0.19343230009078977,,-0.005208000540733393
1997-11-06 05:00:00+00:00,0.2458329945802688,0.2458329945802688,0.2317710071802139,0.2330729961395263,58272000,0.0,0.0,175,0.19577606007456777,,-0.012759998440742493
1997-11-07 05:00:00+00:00,0.2208330035209655,0.2320310026407241,0.2192710041999817,0.2239580005407333,52536000,0.0,0.0,176,0.19788022011518475,,0.0031249970197678167
1997-11-10 05:00:00+00:00,0.2249999940395355,0.2281250059604644,0.2104170024394989,0.2104170024394989,55296000,0.0,0.0,179,0.19975002020597454,,-0.014582991600036593
1997-11-11 05:00:00+00:00,0.212239995598793,0.2156250029802322,0.1958329975605011,0.1973959952592849,86256000,0.0,0.0,180,0.20134378015995022,,-0.014844000339508112
1997-11-12 05:00:00+00:00,0.1888020038604736,0.2093749940395355,0.1833329945802688,0.1885419934988021,173664000,0.0,0.0,181,0.2027812799811363,,-0.00026001036167150327
1997-11-13 05:00:00+00:00,0.1973959952592849,0.1984380036592483,0.1885419934988021,0.1929689943790435,85800000,0.0,0.0,182,0.2040885800123214,,-0.004427000880241394
1997-11-14 05:00:00+00:00,0.1968750059604644,0.2104170024394989,0.1890629976987838,0.2083330005407333,117384000,0.0,0.0,183,0.20575524002313605,,0.011457994580268915
1997-11-17 05:00:00+00:00,0.2114579975605011,0.2270829975605011,0.2109380066394806,0.21875,147888000,0.0,0.0,186,0.2071302399039268,,0.007292002439498901
1997-11-18 05:00:00+00:00,0.21875,0.2239580005407333,0.2171880006790161,0.2208330035209655,37320000,0.0,0.0,187,0.2083073198795318,,0.002083003520965493
1997-11-19 05:00:00+00:00,0.2203129976987838,0.2260420024394989,0.2156250029802322,0.2255209982395172,50688000,0.0,0.0,188,0.20951565980911246,,0.005208000540733421
1997-11-20 05:00:00+00:00,0.2286459952592849,0.2302079945802688,0.2255209982395172,0.2291669994592666,118464000,0.0,0.0,189,0.21094273984432213,,0.0005210041999817172
1997-11-21 05:00:00+00:00,0.2276040017604828,0.2291669994592666,0.224479004740715,0.224479004740715,52056000,0.0,0.0,190,0.21174481987953178,,-0.003124997019767789
1997-11-24 05:00:00+00:00,0.21875,0.2208330035209655,0.2114579975605011,0.2114579975605011,40392000,0.0,0.0,193,0.2128802198171615,,-0.007292002439498901
1997-11-25 05:00:00+00:00,0.2119790017604828,0.2166669964790344,0.2020830065011978,0.2101559937000274,66096000,0.0,0.0,194,0.21372917979955666,,-0.0018230080604553778
1997-11-26 05:00:00+00:00,0.2119790017604828,0.2205729931592941,0.2119790017604828,0.2130209952592849,32616000,0.0,0.0,195,0.21458333969116203,,0.0010419934988021018
1997-11-28 05:00:00+00:00,0.2135419994592666,0.2166669964790344,0.205728992819786,0.2062499970197677,32064000,0.0,0.0,197,0.21541667968034736,,-0.007292002439498901
1997-12-01 05:00:00+00:00,0.2119790017604828,0.21875,0.2067710012197494,0.2135419994592666,47664000,0.0,0.0,200,0.21573959976434703,,0.001562997698783819
1997-12-02 05:00:00+00:00,0.2130209952592849,0.2151039987802505,0.208854004740715,0.2117190062999725,25248000,0.0,0.0,201,0.21547398000955578,,-0.0013019889593123835
1997-12-03 05:00:00+00:00,0.2098959982395172,0.21875,0.2093749940395355,0.2182289958000183,25800000,0.0,0.0,202,0.2152135598659515,,0.008332997560501099
1997-12-04 05:00:00+00:00,0.2200520038604736,0.2276040017604828,0.2192710041999817,0.2249999940395355,60768000,0.0,0.0,203,0.2153385597467422,,0.00494799017906189
1997-12-05 05:00:00+00:00,0.2218749970197677,0.2296880036592483,0.2177080065011978,0.2296880036592483,53232000,0.0,0.0,204,0.21585419982671733,,0.00781300663948059
1997-12-08 05:00:00+00:00,0.2270829975605011,0.2385420054197311,0.2260420024394989,0.2354169934988021,95328000,0.0,0.0,207,0.21639587968587873,,0.008333995938301003
1997-12-09 05:00:00+00:00,0.2333330065011978,0.2385420054197311,0.2302079945802688,0.234375,26640000,0.0,0.0,208,0.21704171955585477,,0.0010419934988022128
1997-12-10 05:00:00+00:00,0.2291669994592666,0.2312500029802322,0.2197919934988021,0.2255209982395172,28896000,0.0,0.0,209,0.217213599383831,,-0.003646001219749395
1997-12-11 05:00:00+00:00,0.2197919934988021,0.2416670024394989,0.2197919934988021,0.234375,100296000,0.0,0.0,210,0.2178802594542503,,0.014583006501197898
1997-12-12 05:00:00+00:00,0.2322919964790344,0.240104004740715,0.2203129976987838,0.2270829975605011,53448000,0.0,0.0,211,0.21841149926185605,,-0.0052089989185332974
1997-12-15 05:00:00+00:00,0.2291669994592666,0.2333330065011978,0.2203129976987838,0.2291669994592666,33888000,0.0,0.0,214,0.21897921919822688,,0.0
1997-12-16 05:00:00+00:00,0.2322919964790344,0.2322919964790344,0.2229170054197311,0.2229170054197311,33744000,0.0,0.0,215,0.21931255936622615,,-0.009374991059303284
1997-12-17 05:00:00+00:00,0.21875,0.2229170054197311,0.2127600014209747,0.2195309996604919,122808000,0.0,0.0,216,0.2196458792686462,,0.0007809996604918878
1997-12-18 05:00:00+00:00,0.2177080065011978,0.221353992819786,0.2114579975605011,0.2145829945802688,64080000,0.0,0.0,217,0.21993233919143673,,-0.003125011920928983
1997-12-19 05:00:00+00:00,0.2114579975605011,0.2260420024394989,0.2083330005407333,0.2249999940395355,95064000,0.0,0.0,218,0.22068233907222745,,0.013541996479034396
1997-12-22 05:00:00+00:00,0.2249999940395355,0.2390629947185516,0.2216150015592575,0.2348960041999817,87048000,0.0,0.0,221,0.22147921919822688,,0.009896010160446195
1997-12-23 05:00:00+00:00,0.234375,0.236978992819786,0.2312500029802322,0.2312500029802322,23544000,0.0,0.0,222,0.2221042191982269,,-0.003124997019767789
1997-12-24 05:00:00+00:00,0.2312500029802322,0.2354169934988021,0.2234379947185516,0.2302079945802688,46728000,0.0,0.0,223,0.22272921919822689,,-0.0010420083999634067
1997-12-26 05:00:00+00:00,0.2281250059604644,0.2322919964790344,0.224479004740715,0.2260420024394989,9744000,0.0,0.0,225,0.22332817912101743,,-0.002083003520965493
1997-12-29 05:00:00+00:00,0.2291669994592666,0.2390629947185516,0.2265630066394806,0.2374999970197677,51048000,0.0,0.0,228,0.22445317894220349,,0.008332997560501099
1997-12-30 05:00:00+00:00,0.2416670024394989,0.2453130036592483,0.2390629947185516,0.2424480020999908,125712000,0.0,0.0,229,0.22567713886499402,,0.0007809996604918878
1997-12-31 05:00:00+00:00,0.2437500059604644,0.2520830035209656,0.2421880066394806,0.2510420083999634,88920000,0.0,0.0,230,0.22687505900859828,,0.007292002439498985
1998-01-02 05:00:00+00:00,0.25,0.25,0.2398439943790435,0.2479169964790344,33216000,0.0,0.0,232,0.22740631908178327,,-0.002083003520965604
1998-01-05 05:00:00+00:00,0.2442709952592849,0.2468750029802322,0.2354169934988021,0.2374999970197677,71808000,0.0,0.0,235,0.22763547897338865,,-0.006770998239517184
1998-01-06 05:00:00+00:00,0.2348960041999817,0.2437500059604644,0.2333330065011978,0.2419269979000091,83496000,0.0,0.0,236,0.2279740190505981,,0.00703099370002741
1998-01-07 05:00:00+00:00,0.2416670024394989,0.2416670024394989,0.2346349954605102,0.2390629947185516,54504000,0.0,0.0,237,0.22772923886775967,,-0.0026040077209472934
1998-01-08 05:00:00+00:00,0.2348960041999817,0.2351559996604919,0.2265630066394806,0.2307289987802505,120312000,0.0,0.0,238,0.22807297885417935,,-0.004167005419731196
1998-01-09 05:00:00+00:00,0.2333330065011978,0.2333330065011978,0.2114579975605011,0.2130209952592849,132864000,0.0,0.0,239,0.22738547861576078,,-0.020312011241912897
